engagement_id,campaign_id,hcp_id,interaction_type,interaction_date,engagement_duration_sec
774,190,1889,download,2025-03-14,859
775,1,1933,view,2025-07-28,783
776,2,1559,click,2025-06-05,804
777,5,1987,click,2025-08-27,311
778,125,1181,open,2025-03-13,201
779,111,1752,open,2025-03-03,396
780,130,1438,view,2025-10-06,579
781,18,1133,click,2025-11-15,608
782,57,1261,open,2025-11-20,348
783,48,1726,click,2025-02-15,50
784,58,1950,view,2025-08-05,621
785,46,1792,view,2025-08-22,512
786,81,1586,view,2025-09-15,84
787,12,1724,view,2025-09-04,548
788,199,1979,click,2025-10-28,543
789,169,1805,click,2025-01-14,435
790,180,1549,download,2025-11-16,104
791,187,1226,click,2025-03-15,689
792,96,1339,view,2025-01-24,310
793,169,1973,download,2025-01-23,584
794,43,1770,open,2025-05-07,127
795,91,1354,download,2025-10-20,256
796,189,1657,click,2025-12-02,50
797,183,1906,view,2025-05-31,400
798,45,1815,open,2025-12-18,405
799,78,1553,view,2025-09-09,35
800,84,1529,view,2025-05-25,536
801,2,1520,download,2025-06-19,508
802,70,1303,click,2025-07-03,338
803,152,1084,open,2025-02-03,181
804,170,1550,open,2025-03-04,651
805,193,1215,click,2025-07-04,895
806,58,1434,open,2025-09-08,220
807,191,1848,download,2025-04-10,672
808,135,1962,open,2025-04-02,774
809,181,1157,open,2025-04-12,480
810,88,1339,open,2025-06-30,99
811,57,1055,click,2025-10-01,823
812,69,1571,open,2025-05-11,598
813,108,1233,view,2026-01-08,427
814,22,1461,download,2025-06-17,453
815,72,1017,download,2025-03-05,699
816,41,1547,open,2025-11-09,666
817,157,1633,open,2025-12-12,784
818,126,1599,open,2025-09-04,727
819,82,1074,view,2025-03-17,524
820,181,1296,view,2025-03-06,631
821,43,1288,download,2025-03-21,400
822,181,1841,open,2025-03-25,495
823,52,1546,click,2025-03-03,149
824,176,1400,view,2025-07-13,659
825,51,1305,view,2025-07-10,21
826,195,1895,click,2025-07-25,136
827,165,1005,download,2025-04-14,560
828,87,1969,open,2025-06-11,322
829,60,1766,view,2025-09-14,226
830,117,1927,click,2025-09-19,174
831,107,1226,view,2025-07-23,208
832,19,1185,open,2025-12-03,881
833,51,1954,download,2025-08-18,670
834,4,1074,view,2025-03-10,697
835,198,1256,open,2025-04-18,212
836,84,1594,download,2025-05-13,348
837,73,1131,click,2025-09-07,112
838,6,1634,open,2025-06-08,208
839,160,1497,download,2025-05-15,346
840,117,1675,view,2025-10-02,720
841,189,1156,view,2025-11-12,837
842,75,1981,download,2025-07-29,182
843,48,1320,click,2025-01-17,814
844,136,1729,download,2025-09-14,293
845,47,1368,click,2025-02-27,705
846,79,1339,download,2025-02-15,483
847,106,1367,view,2025-05-20,508
848,87,1111,click,2025-06-11,671
849,68,1083,view,2025-04-08,889
850,5,1143,click,2025-09-02,279
851,136,1907,open,2025-10-16,754
852,31,1913,open,2025-03-04,879
853,93,1646,open,2025-05-11,842
854,100,1592,download,2025-03-17,797
855,154,1217,open,2025-02-06,574
856,31,1556,download,2025-03-16,679
857,79,1152,view,2025-02-18,411
858,88,1912,view,2025-05-30,147
859,6,1513,open,2025-06-19,416
860,172,1514,open,2025-09-13,688
861,105,1868,click,2025-05-08,785
862,107,1143,download,2025-08-13,173
863,189,1579,click,2025-10-17,763
864,104,1495,view,2025-06-15,51
865,45,1779,download,2025-11-04,247
866,127,1270,view,2025-12-04,249
867,23,1684,click,2025-06-21,540
868,102,1810,view,2025-08-27,407
869,28,1939,download,2025-08-27,57
870,72,1664,view,2025-02-15,115
871,34,1991,view,2025-06-23,864
872,54,1269,click,2025-08-29,395
873,170,1387,view,2025-02-24,611
874,73,1919,open,2025-09-26,539
875,36,1385,click,2025-11-09,538
876,29,1361,view,2025-09-05,508
877,6,1493,open,2025-07-10,523
878,169,1142,download,2025-03-07,179
879,55,1078,view,2025-05-03,226
880,29,1191,click,2025-08-20,380
881,66,1734,open,2025-05-31,686
882,121,1424,view,2025-11-12,747
883,130,1493,download,2025-10-11,500
884,140,1604,click,2025-04-22,672
885,161,1420,open,2025-10-26,259
886,15,1130,click,2025-01-08,147
887,56,1524,open,2025-10-26,596
888,193,1057,click,2025-07-09,274
889,17,1184,download,2026-01-05,623
890,138,1652,open,2025-06-10,746
891,182,1677,view,2025-05-11,97
892,15,1459,download,2025-01-19,898
893,94,1174,click,2025-07-17,860
894,155,1615,click,2025-06-07,823
895,20,1840,click,2025-11-11,648
896,1,1523,view,2025-08-25,181
897,37,1702,view,2025-02-17,474
898,155,1604,open,2025-06-19,245
899,49,1394,click,2025-08-12,121
900,71,1207,download,2025-02-22,856
901,50,1620,open,2025-09-21,191
902,66,1923,open,2025-05-23,812
903,163,1515,open,2025-12-31,105
904,196,1675,click,2025-03-01,627
905,140,1847,open,2025-05-13,803
906,105,1664,download,2025-06-05,544
907,30,1379,open,2025-12-11,724
908,121,1439,click,2025-12-01,831
909,175,1808,download,2025-06-27,368
910,189,1823,open,2025-11-12,445
911,159,1260,download,2025-11-25,794
912,128,1931,open,2025-08-19,300
913,114,1897,download,2025-07-23,273
914,65,1005,open,2025-10-15,601
915,135,1120,open,2025-03-14,394
916,57,1210,view,2025-11-07,428
917,114,1109,click,2025-07-08,446
918,39,1599,view,2026-01-10,277
919,101,1548,download,2025-10-15,588
920,123,1626,view,2025-03-14,706
921,37,1773,click,2025-01-27,433
922,3,1802,download,2025-09-26,193
923,57,1572,download,2025-10-20,269
924,57,1591,view,2025-10-16,802
925,34,1407,click,2025-06-23,885
926,56,1675,open,2025-11-10,775
927,84,1457,click,2025-04-11,112
928,78,1520,download,2025-09-06,814
929,67,1820,open,2025-03-02,174
930,109,1987,open,2025-08-15,833
931,67,1843,click,2025-02-14,492
932,80,1614,download,2025-10-31,100
933,168,1269,click,2025-03-26,389
934,178,1623,open,2025-08-15,751
935,131,1953,download,2025-11-25,638
936,53,1533,view,2025-02-21,738
937,150,1058,click,2025-07-28,665
938,98,1449,open,2025-03-19,216
939,105,1672,view,2025-06-16,209
940,160,1802,click,2025-04-27,639
941,112,1690,open,2025-12-03,378
942,12,1670,open,2025-07-31,171
943,197,1282,download,2025-10-09,371
944,36,1404,download,2025-12-05,610
945,190,1530,open,2025-02-15,764
946,57,1070,open,2025-11-11,572
947,135,1743,view,2025-02-27,365
948,73,1283,click,2025-10-07,630
949,85,1465,download,2025-07-27,598
950,101,1267,click,2025-08-22,426
951,11,1109,open,2025-02-11,525
952,39,1348,open,2025-12-18,832
953,10,1979,view,2025-10-11,560
954,75,1812,view,2025-08-30,720
955,141,1989,download,2025-12-03,586
956,182,1788,click,2025-04-25,785
957,185,1984,download,2025-05-04,707
958,191,1918,open,2025-04-05,503
959,136,1264,open,2025-09-07,401
960,79,1807,click,2025-02-09,703
961,193,1235,view,2025-08-13,432
962,149,1528,open,2025-05-09,727
963,101,1269,click,2025-10-14,304
964,117,1408,view,2025-08-29,87
965,39,1953,click,2026-01-04,497
966,192,1362,click,2025-02-21,597
967,39,1187,click,2025-12-17,520
968,69,1204,click,2025-06-11,763
969,59,1893,view,2025-09-28,221
970,107,1207,click,2025-07-26,866
971,179,1364,click,2025-11-11,807
972,115,1122,open,2025-10-07,702
973,147,1504,open,2025-08-24,792
974,67,1554,open,2025-04-04,878
975,171,1380,view,2025-06-28,514
976,172,1902,view,2025-10-17,512
977,77,1782,view,2025-04-13,417
978,24,1768,click,2025-08-14,65
979,111,1818,download,2025-03-25,499
980,32,1553,open,2025-06-02,524
981,115,1403,click,2025-10-23,478
982,73,1715,download,2025-08-23,333
983,193,1008,open,2025-08-13,700
984,54,1388,open,2025-07-26,343
985,13,1627,view,2025-08-29,201
986,107,1269,click,2025-08-16,285
987,99,1981,view,2025-02-24,384
988,39,1510,download,2025-12-11,225
989,120,1717,view,2025-04-26,383
990,58,1410,view,2025-09-19,471
991,148,1585,click,2025-07-21,599
992,156,1234,open,2025-02-27,748
993,3,1823,click,2025-09-08,578
994,111,1876,download,2025-03-19,210
995,166,1819,click,2025-05-29,494
996,21,1009,click,2025-10-22,441
997,81,1137,view,2025-08-27,814
998,101,1307,view,2025-09-22,585
999,12,1581,open,2025-09-08,417
1000,176,1707,click,2025-06-02,71
1001,60,1833,view,2025-09-14,497
1002,178,1644,open,2025-10-02,470
1003,102,1342,view,2025-08-16,379
1004,35,1573,view,2025-03-25,362
1005,189,1421,open,2025-10-07,369
1006,183,1695,click,2025-06-12,600
1007,187,1665,click,2025-03-29,809
1008,75,1363,view,2025-07-27,699
1009,1,1499,download,2025-08-15,90
1010,114,1628,view,2025-07-09,484
1011,62,1979,click,2025-09-30,899
1012,10,1655,view,2025-09-19,441
1013,126,1627,download,2025-08-28,879
1014,57,1073,open,2025-11-24,175
1015,145,1233,view,2025-08-05,334
1016,171,1298,view,2025-07-09,629
1017,137,1404,view,2025-07-17,465
1018,18,1883,view,2025-12-18,775
1019,80,1533,download,2025-10-09,433
1020,12,1188,open,2025-07-26,138
1021,103,1240,view,2025-04-19,771
1022,190,1767,open,2025-03-19,225
1023,125,1406,open,2025-02-23,107
1024,162,1959,download,2025-02-10,571
1025,150,1026,download,2025-06-23,546
1026,144,1085,open,2025-11-19,278
1027,177,1159,open,2025-11-15,680
1028,174,1906,download,2025-06-04,326
1029,137,1253,view,2025-06-20,463
1030,187,1129,click,2025-04-02,549
1031,198,1174,open,2025-06-06,45
1032,33,1365,view,2025-06-10,894
1033,199,1478,view,2025-11-13,571
1034,166,1138,click,2025-06-17,615
1035,96,1467,download,2025-02-10,546
1036,15,1654,view,2025-02-15,365
1037,42,1552,click,2025-12-06,834
1038,160,1452,view,2025-04-30,384
1039,192,1266,click,2025-02-27,320
1040,30,1000,click,2025-11-15,362
1041,130,1480,open,2025-10-22,714
1042,147,1503,download,2025-09-10,316
1043,108,1784,download,2025-11-17,827
1044,101,1611,click,2025-09-09,825
1045,189,1561,view,2025-10-06,203
1046,93,1903,download,2025-05-05,414
1047,107,1167,download,2025-07-27,858
1048,86,1225,view,2025-08-29,91
1049,59,1640,click,2025-10-10,539
1050,91,1819,view,2025-10-26,301
1051,70,1760,view,2025-08-11,432
1052,198,1873,open,2025-04-26,196
1053,130,1296,open,2025-10-12,662
1054,192,1632,download,2025-03-02,288
1055,47,1637,download,2025-02-18,202
1056,172,1019,click,2025-09-10,60
1057,143,1022,click,2025-03-28,114
1058,142,1275,click,2025-10-18,742
1059,45,1744,open,2025-11-18,248
1060,140,1154,open,2025-04-14,515
1061,169,1350,download,2025-01-23,329
1062,14,1818,download,2025-10-04,390
1063,69,1713,open,2025-05-24,348
1064,167,1863,click,2025-05-18,67
1065,82,1794,download,2025-02-08,83
1066,152,1481,click,2025-02-05,206
1067,192,1861,view,2025-03-30,846
1068,94,1848,open,2025-07-11,134
1069,8,1731,click,2025-07-18,404
1070,145,1998,download,2025-09-02,263
1071,132,1034,click,2025-11-15,481
1072,189,1789,open,2025-11-22,543
1073,23,1213,download,2025-07-31,408
1074,80,1984,view,2025-10-15,340
1075,110,1644,open,2025-12-06,772
1076,191,1562,open,2025-05-05,269
1077,133,1653,view,2025-03-30,213
1078,34,1908,open,2025-06-01,894
1079,161,1223,open,2025-10-15,251
1080,65,1444,view,2025-11-12,25
1081,116,1813,view,2025-08-23,608
1082,9,1405,click,2025-10-29,19
1083,18,1595,download,2025-11-01,714
1084,79,1158,view,2025-02-07,799
1085,143,1254,click,2025-02-27,521
1086,197,1702,view,2025-10-09,787
1087,22,1061,open,2025-07-03,374
1088,157,1157,open,2025-12-07,138
1089,186,1238,view,2025-07-15,581
1090,54,1660,view,2025-09-01,834
1091,49,1449,click,2025-09-14,31
1092,195,1386,view,2025-08-03,751
1093,72,1256,open,2025-02-21,506
1094,178,1448,view,2025-09-24,565
1095,15,1501,click,2025-02-19,590
1096,171,1556,view,2025-06-09,341
1097,71,1479,view,2025-04-08,898
1098,24,1613,click,2025-09-22,80
1099,157,1158,download,2025-11-29,312
1100,145,1269,view,2025-09-05,474
1101,39,1794,download,2025-11-30,761
1102,25,1904,open,2025-03-15,644
1103,177,1372,click,2025-11-30,338
1104,102,1064,download,2025-08-15,204
1105,146,1699,download,2025-10-21,794
1106,72,1157,view,2025-03-20,340
1107,156,1656,view,2025-02-10,123
1108,190,1535,open,2025-02-09,54
1109,40,1960,click,2025-04-14,192
1110,31,1032,click,2025-04-24,119
1111,65,1196,open,2025-11-03,42
1112,155,1657,download,2025-06-17,683
1113,189,1538,view,2025-11-06,60
1114,85,1226,open,2025-08-07,23
1115,151,1943,click,2025-07-03,681
1116,189,1950,open,2025-11-06,489
1117,117,1654,open,2025-10-14,379
1118,107,1761,download,2025-08-16,851
1119,173,1813,open,2025-08-15,853
1120,170,1272,open,2025-02-22,761
1121,80,1854,view,2025-09-06,89
1122,106,1221,open,2025-06-21,113
1123,79,1236,download,2025-02-15,204
1124,148,1538,click,2025-07-22,593
1125,16,1970,click,2025-06-05,581
1126,122,1571,download,2025-11-02,774
1127,23,1784,view,2025-06-25,700
1128,37,1719,download,2025-01-31,116
1129,85,1811,click,2025-07-25,573
1130,107,1516,view,2025-08-06,683
1131,37,1546,download,2025-01-12,370
1132,58,1322,view,2025-09-22,875
1133,34,1422,download,2025-06-01,855
1134,131,1331,click,2025-12-17,586
1135,55,1219,download,2025-05-23,794
1136,4,1948,view,2025-03-10,378
1137,192,1458,download,2025-03-01,10
1138,125,1035,view,2025-03-31,620
1139,9,1530,click,2025-10-23,319
1140,192,1307,click,2025-02-01,229
1141,184,1322,open,2025-04-21,800
1142,43,1965,view,2025-05-07,576
1143,100,1569,click,2025-03-12,106
1144,199,1471,view,2025-10-16,169
1145,78,1271,view,2025-09-01,606
1146,106,1238,view,2025-05-07,840
1147,68,1094,download,2025-03-20,592
1148,101,1222,open,2025-10-19,750
1149,153,1811,download,2025-05-10,187
1150,82,1845,open,2025-02-22,619
1151,100,1307,open,2025-03-21,758
1152,59,1590,download,2025-11-03,90
1153,64,1057,view,2025-07-24,366
1154,1,1836,download,2025-09-08,436
1155,59,1888,open,2025-11-11,900
1156,151,1232,open,2025-06-23,659
1157,34,1647,download,2025-06-27,65
1158,133,1536,open,2025-03-19,336
1159,4,1578,click,2025-03-09,344
1160,100,1714,click,2025-03-12,166
1161,182,1689,download,2025-03-29,466
1162,92,1609,open,2025-03-21,237
1163,183,1296,download,2025-05-15,161
1164,21,1344,open,2025-09-09,497
1165,14,1763,open,2025-09-20,571
1166,63,1268,open,2025-12-14,418
1167,200,1444,click,2025-05-05,790
1168,90,1492,click,2025-08-19,509
1169,42,1667,click,2025-12-01,584
1170,27,1753,click,2025-06-19,258
1171,7,1272,download,2025-04-14,341
1172,174,1946,open,2025-05-19,125
1173,8,1423,download,2025-07-11,384
1174,109,1195,view,2025-08-13,362
1175,129,1671,open,2025-08-26,798
1176,116,1173,view,2025-09-01,641
1177,165,1822,download,2025-06-03,648
1178,179,1451,open,2025-10-12,847
1179,119,1204,view,2025-01-23,169
1180,146,1745,open,2025-11-05,125
1181,93,1055,click,2025-05-26,645
1182,121,1151,view,2025-12-27,24
1183,20,1710,open,2025-10-26,322
1184,46,1482,open,2025-09-16,349
1185,56,1757,click,2025-09-29,218
1186,29,1535,view,2025-09-14,571
1187,3,1637,click,2025-09-21,721
1188,148,1684,open,2025-08-23,395
1189,14,1927,open,2025-09-21,271
1190,186,1061,view,2025-06-24,215
1191,113,1713,view,2025-03-29,64
1192,13,1670,open,2025-09-04,78
1193,13,1676,view,2025-08-30,688
1194,100,1934,view,2025-04-03,895
1195,45,1019,view,2025-10-27,898
1196,122,1664,download,2025-11-11,246
1197,186,1520,open,2025-07-08,333
1198,44,1887,open,2025-06-09,200
1199,174,1512,download,2025-04-18,584
1200,51,1729,open,2025-08-29,50
1201,31,1944,view,2025-03-15,351
1202,110,1402,click,2025-12-27,28
1203,150,1700,view,2025-07-12,373
1204,51,1309,click,2025-08-10,523
1205,85,1831,open,2025-08-01,650
1206,102,1899,download,2025-07-16,844
1207,112,1966,view,2025-11-24,240
1208,60,1349,download,2025-09-10,682
1209,90,1089,download,2025-08-19,543
1210,103,1627,click,2025-04-16,437
1211,21,1586,click,2025-09-16,446
1212,189,1931,view,2025-10-25,469
1213,49,1134,click,2025-08-22,678
1214,50,1594,click,2025-09-20,893
1215,12,1316,click,2025-07-24,450
1216,88,1999,click,2025-07-13,681
1217,156,1578,click,2025-03-15,335
1218,14,1570,open,2025-08-19,198
1219,122,1859,click,2025-10-06,754
1220,38,1783,view,2025-03-29,433
1221,62,1310,download,2025-09-16,773
1222,136,1841,view,2025-10-29,165
1223,145,1192,open,2025-09-02,144
1224,134,1026,view,2025-02-06,630
1225,124,1627,click,2025-06-26,620
1226,72,1236,open,2025-02-27,377
1227,132,1704,download,2025-10-04,147
1228,142,1866,download,2025-11-01,739
1229,103,1382,click,2025-04-14,882
1230,159,1503,download,2025-12-11,150
1231,152,1197,click,2025-01-12,43
1232,184,1782,open,2025-03-24,286
1233,164,1422,click,2025-06-18,770
1234,167,1207,click,2025-06-24,77
1235,44,1949,download,2025-05-20,897
1236,58,1501,view,2025-09-04,897
1237,166,1908,click,2025-06-18,447
1238,111,1794,open,2025-03-17,632
1239,122,1844,download,2025-11-02,747
1240,124,1403,open,2025-06-10,543
1241,51,1462,download,2025-07-07,856
1242,135,1043,click,2025-04-06,541
1243,46,1405,open,2025-09-22,581
1244,27,1528,open,2025-06-04,204
1245,194,1450,download,2025-05-15,321
1246,134,1847,view,2025-03-16,482
1247,200,1432,view,2025-04-13,637
1248,122,1055,click,2025-11-13,484
1249,96,1661,download,2025-02-25,102
1250,109,1512,open,2025-09-06,194
1251,176,1599,click,2025-07-15,412
1252,120,1331,download,2025-04-26,35
1253,132,1464,click,2025-10-10,475
1254,26,1256,view,2025-03-11,718
1255,23,1928,click,2025-07-30,745
1256,68,1126,open,2025-04-16,126
1257,181,1460,view,2025-04-14,97
1258,22,1724,download,2025-06-26,754
1259,137,1998,click,2025-07-26,397
1260,61,1389,open,2025-10-16,796
1261,124,1934,view,2025-05-31,589
1262,143,1675,click,2025-04-18,176
1263,66,1148,click,2025-06-17,797
1264,152,1052,download,2025-02-16,325
1265,110,1747,download,2025-12-15,305
1266,63,1185,open,2025-12-29,144
1267,85,1003,view,2025-07-27,22
1268,99,1509,download,2025-02-23,566
1269,126,1005,download,2025-09-08,253
1270,66,1602,download,2025-05-06,474
1271,13,1452,open,2025-09-01,625
1272,159,1006,click,2025-12-25,570
1273,108,1634,click,2025-12-04,60
1274,118,1151,open,2025-10-09,678
1275,10,1037,click,2025-10-01,884
1276,88,1683,view,2025-05-18,349
1277,184,1089,open,2025-04-25,121
1278,95,1182,click,2025-11-16,698
1279,35,1625,click,2025-03-20,476
1280,46,1592,view,2025-10-05,46
1281,4,1786,view,2025-02-08,340
1282,48,1919,download,2025-02-09,849
1283,52,1776,download,2025-02-25,873
1284,114,1066,view,2025-07-20,492
1285,161,1124,view,2025-09-11,347
1286,118,1423,click,2025-10-31,722
1287,149,1626,open,2025-04-30,121
1288,155,1747,open,2025-06-17,505
1289,78,1705,view,2025-10-09,447
1290,193,1868,view,2025-08-07,275
1291,37,1588,view,2025-02-04,142
1292,67,1576,download,2025-03-20,542
1293,158,1647,download,2025-11-27,514
