metric_id,brand_id,visit_date,page_views,unique_visitors,bounce_rate
2608,1,2025-05-16,6964,3135,0.79
2609,4,2025-06-11,7957,3059,0.51
2610,2,2025-07-30,4236,2627,0.62
2611,4,2025-05-18,6728,1579,0.34
2612,4,2025-06-05,4559,3857,0.53
2613,4,2025-10-30,3478,242,0.7
2614,3,2025-02-15,8587,4271,0.66
2615,4,2025-02-05,4638,667,0.35
2616,3,2025-12-15,6986,1565,0.41
2617,1,2025-02-24,2536,911,0.41
2618,3,2025-05-25,6125,1653,0.57
2619,2,2025-05-11,9595,1219,0.58
2620,4,2025-10-18,4733,4696,0.21
2621,3,2025-05-23,8386,4046,0.75
2622,2,2025-09-20,9611,2139,0.55
2623,1,2025-10-14,8098,4790,0.43
2624,2,2025-01-19,6812,1852,0.71
2625,1,2025-08-17,1970,2071,0.39
2626,1,2025-09-23,7884,4491,0.78
2627,3,2025-11-19,5411,780,0.31
2628,1,2025-11-23,899,3352,0.5
2629,4,2025-09-04,7344,4660,0.39
2630,2,2025-05-12,5580,4002,0.45
2631,1,2025-07-12,6107,4553,0.64
2632,4,2025-09-24,8810,2685,0.21
2633,1,2025-11-22,1517,3120,0.71
2634,1,2025-10-06,4833,370,0.6
2635,4,2025-05-28,7256,4147,0.51
2636,1,2025-02-19,9211,3385,0.66
2637,4,2025-08-04,6289,1851,0.35
2638,2,2025-05-11,4219,1871,0.27
2639,4,2025-02-11,5441,3787,0.44
2640,2,2025-11-16,1155,4047,0.47
2641,2,2025-02-03,6520,2219,0.34
2642,4,2025-08-17,1797,2412,0.74
2643,1,2025-10-07,8378,3225,0.49
2644,1,2025-10-02,7996,1344,0.23
2645,2,2025-07-14,3186,3184,0.24
2646,1,2025-02-17,9191,3917,0.79
2647,3,2025-07-09,5615,3478,0.5
2648,1,2025-12-25,5189,4088,0.41
2649,4,2025-12-08,2124,1287,0.67
2650,1,2025-03-18,8017,466,0.31
2651,1,2025-10-30,6920,1806,0.52
2652,1,2025-12-12,1991,272,0.52
2653,1,2025-11-08,6586,1788,0.41
2654,2,2025-05-15,9618,379,0.23
2655,3,2025-06-04,1113,4368,0.52
2656,2,2025-03-20,5226,900,0.56
2657,4,2025-10-20,9420,2754,0.69
2658,3,2025-08-18,7685,2506,0.43
2659,1,2025-06-29,8619,4945,0.3
2660,2,2025-01-25,1532,4642,0.32
2661,3,2025-04-28,7304,4616,0.73
2662,3,2025-09-21,9164,2100,0.31
2663,4,2025-10-27,4880,1122,0.56
2664,1,2025-05-06,9592,3490,0.34
2665,2,2025-05-07,8992,3313,0.57
2666,3,2025-06-02,8897,4040,0.63
2667,4,2025-01-09,7943,1857,0.48
2668,3,2025-06-17,9256,4465,0.68
2669,3,2025-01-12,7185,3775,0.41
2670,1,2025-06-18,4076,2691,0.52
2671,4,2025-08-15,9041,395,0.27
2672,3,2025-11-01,2020,4342,0.37
2673,2,2025-01-26,6646,2693,0.27
2674,1,2025-10-11,2898,613,0.42
2675,2,2025-07-19,9972,2846,0.58
2676,1,2025-01-08,9231,2029,0.41
2677,4,2025-10-03,7832,2201,0.77
2678,2,2025-05-18,6995,332,0.46
2679,4,2025-12-12,7019,1389,0.42
2680,1,2025-02-17,1819,4061,0.64
2681,2,2025-06-07,2112,971,0.57
2682,1,2025-02-22,5839,3781,0.62
2683,4,2025-02-02,9887,2145,0.63
2684,2,2025-10-21,3679,3732,0.49
2685,2,2025-06-09,6072,2293,0.63
2686,1,2025-11-19,9720,4104,0.33
2687,1,2025-11-15,3287,385,0.71
2688,2,2025-05-07,3271,1656,0.27
2689,2,2025-11-26,8503,2619,0.6
2690,1,2025-02-17,4148,4686,0.54
2691,4,2025-08-28,4168,2486,0.74
2692,1,2025-02-23,5996,4615,0.44
2693,3,2025-08-04,7652,4996,0.31
2694,2,2025-06-17,7534,1339,0.35
2695,4,2025-06-21,4153,340,0.72
2696,4,2025-08-11,2656,3355,0.45
2697,2,2025-04-18,1878,1628,0.29
2698,1,2025-12-26,3534,2022,0.59
2699,1,2025-02-10,7218,374,0.57
2700,2,2025-11-24,5182,743,0.47
2701,2,2025-01-11,4578,3391,0.27
2702,2,2025-03-04,4064,1853,0.53
2703,3,2025-07-08,5082,4976,0.76
2704,3,2025-11-19,6014,1492,0.34
2705,3,2025-03-18,9919,3799,0.29
2706,1,2025-06-18,7987,820,0.33
2707,2,2025-01-15,4106,3890,0.69
2708,1,2025-03-09,764,2151,0.26
2709,3,2025-06-13,5616,2588,0.75
2710,1,2025-01-05,1869,2895,0.61
2711,2,2025-09-08,9971,2947,0.54
2712,2,2025-01-10,2688,3670,0.42
2713,1,2025-10-31,3357,4523,0.24
2714,3,2025-01-31,9237,2018,0.58
2715,3,2025-07-13,1521,2222,0.72
2716,1,2025-12-01,6848,4015,0.76
2717,1,2025-01-30,3824,2526,0.45
2718,1,2025-06-18,951,3345,0.41
2719,1,2025-10-17,2338,4238,0.7
2720,4,2025-10-20,7260,4173,0.31
2721,3,2025-12-11,7612,4619,0.53
2722,4,2025-04-20,2943,4143,0.66
2723,3,2025-02-06,3751,4689,0.45
2724,4,2025-01-02,1406,3842,0.32
2725,3,2025-02-02,2550,1037,0.52
2726,1,2025-04-13,3846,1090,0.44
2727,2,2025-09-19,8665,4922,0.77
2728,3,2025-08-27,5438,1295,0.61
2729,1,2025-07-15,7230,3527,0.5
2730,4,2025-09-07,6372,1607,0.44
2731,3,2025-06-15,6276,1645,0.57
2732,1,2025-06-22,4478,514,0.68
2733,4,2025-10-31,647,335,0.74
2734,4,2025-02-10,831,2922,0.27
2735,1,2025-11-11,9739,2998,0.2
2736,4,2025-10-05,6976,2423,0.72
2737,2,2025-05-14,2167,3621,0.74
2738,3,2025-10-25,655,3159,0.54
2739,3,2025-08-18,1782,3224,0.71
2740,2,2025-09-01,9988,4262,0.36
2741,3,2025-05-07,5137,1421,0.59
2742,1,2025-02-14,5675,4228,0.65
2743,4,2025-07-17,1968,4904,0.52
2744,4,2025-01-16,6633,3302,0.33
2745,1,2025-06-11,984,1868,0.31
2746,3,2025-01-21,9262,4888,0.49
2747,3,2025-11-07,8591,1235,0.46
2748,2,2025-01-10,6337,1294,0.51
2749,2,2025-04-17,670,4536,0.3
2750,2,2025-11-11,5612,1777,0.8
2751,1,2025-01-25,2991,3061,0.29
2752,1,2025-01-30,2576,4911,0.65
2753,1,2025-08-04,3149,3595,0.54
2754,1,2025-03-28,8337,4651,0.3
2755,3,2025-08-31,4783,3289,0.5
2756,1,2025-03-05,7767,4331,0.65
2757,1,2025-05-22,1658,3338,0.24
2758,1,2025-01-31,2979,1192,0.48
2759,1,2025-05-22,3511,3413,0.45
2760,4,2025-02-20,8823,4103,0.36
2761,2,2025-10-09,4373,2064,0.75
2762,3,2025-07-28,5605,3474,0.24
2763,4,2025-03-15,5692,2673,0.56
2764,3,2025-05-10,1603,882,0.46
2765,1,2025-08-02,4695,2734,0.59
2766,1,2025-06-27,3652,3363,0.8
2767,3,2025-07-12,1678,4637,0.73
2768,2,2025-11-23,4255,1438,0.26
2769,1,2025-01-06,6676,4076,0.68
2770,3,2025-03-07,2202,3145,0.44
2771,1,2025-12-25,1456,4186,0.28
2772,1,2025-05-06,6737,4398,0.61
2773,3,2025-11-24,7396,2584,0.8
2774,1,2025-02-05,7460,2558,0.22
2775,1,2025-07-11,9531,2558,0.77
2776,3,2025-11-08,2700,4317,0.73
2777,4,2025-10-20,4785,1509,0.74
2778,1,2025-11-04,7426,3743,0.68
2779,3,2025-02-28,8293,1529,0.6
2780,2,2025-10-12,5670,2834,0.5
2781,3,2025-02-15,2278,1993,0.32
2782,4,2025-07-03,9979,1824,0.33
2783,3,2025-03-23,3564,1897,0.53
2784,1,2025-04-17,8506,1115,0.44
2785,3,2025-06-17,7694,3022,0.46
2786,2,2025-02-24,3476,2739,0.59
2787,4,2025-06-05,9005,462,0.48
2788,3,2025-05-04,9847,3825,0.41
2789,1,2025-09-24,2023,2852,0.65
2790,4,2025-09-25,7433,4285,0.59
2791,2,2025-11-07,4056,3754,0.69
2792,4,2025-10-16,5171,2457,0.76
2793,4,2025-02-12,3501,4284,0.28
2794,3,2025-07-18,8469,3393,0.56
2795,4,2025-07-23,1603,1057,0.57
2796,2,2025-01-19,3814,2022,0.44
2797,2,2025-02-18,9774,3735,0.8
2798,1,2025-07-24,4951,4235,0.27
2799,4,2025-04-21,1732,4913,0.36
2800,3,2025-07-15,6460,3416,0.25
2801,1,2025-02-19,7943,3916,0.69
2802,1,2025-04-14,5112,1044,0.7
2803,2,2025-06-19,4629,436,0.4
2804,2,2025-06-28,2715,2010,0.71
2805,2,2025-05-08,7146,4178,0.31
2806,1,2025-07-17,7953,1679,0.27
2807,4,2025-08-10,6026,2012,0.28
2808,4,2025-11-13,7087,826,0.48
2809,3,2025-03-12,9755,2018,0.58
2810,3,2025-07-07,3169,1560,0.47
2811,1,2025-04-10,676,3102,0.39
2812,3,2025-04-23,1332,655,0.62
2813,4,2025-03-19,9170,4170,0.78
2814,1,2025-02-13,2802,4808,0.45
2815,2,2025-12-18,6157,3546,0.59
2816,2,2025-06-13,4743,592,0.66
2817,4,2025-06-05,2902,4653,0.72
2818,4,2025-11-17,3109,4769,0.53
2819,4,2025-08-27,2511,360,0.64
2820,4,2025-03-26,7966,1612,0.42
2821,3,2025-12-07,7708,4237,0.66
2822,3,2025-03-30,9182,801,0.78
2823,4,2025-04-15,2985,286,0.37
2824,2,2025-04-09,2001,1305,0.8
2825,4,2025-09-10,2353,3929,0.65
2826,3,2025-01-17,3257,4143,0.52
2827,3,2025-09-25,8334,4661,0.61
2828,4,2025-10-10,4923,1335,0.48
2829,1,2025-08-13,909,3331,0.4
2830,1,2025-07-14,9446,265,0.7
2831,3,2025-09-12,2261,3703,0.73
2832,4,2025-12-06,6624,2358,0.53
2833,4,2025-07-10,3628,2415,0.22
2834,2,2025-09-29,9307,2626,0.41
2835,2,2025-10-18,2770,4497,0.24
2836,4,2025-11-16,1079,4694,0.31
2837,1,2025-03-16,4889,659,0.33
2838,3,2025-03-14,8364,3947,0.42
2839,2,2025-09-13,6791,3826,0.67
2840,2,2025-07-01,8923,4713,0.71
2841,3,2025-08-12,1029,4656,0.45
2842,1,2025-09-14,8749,1353,0.65
2843,1,2025-01-04,2123,3537,0.69
2844,4,2024-12-31,7011,2503,0.47
2845,2,2025-08-28,6334,3295,0.43
2846,2,2025-04-13,3210,1682,0.47
2847,4,2025-01-17,8235,4288,0.47
2848,2,2025-12-14,9224,2758,0.79
2849,3,2025-11-30,7880,3786,0.22
2850,2,2025-09-13,7585,4616,0.25
2851,1,2025-01-24,4747,3663,0.67
2852,4,2025-01-23,4504,1358,0.65
2853,1,2025-07-07,5402,3277,0.24
2854,1,2025-08-21,1990,1639,0.58
2855,4,2025-01-18,7814,1750,0.26
2856,3,2025-10-30,9952,2296,0.69
2857,2,2025-02-03,7304,2813,0.61
2858,1,2025-04-02,5925,4328,0.23
2859,2,2025-12-27,3467,1941,0.26
2860,2,2025-11-09,9444,307,0.54
2861,4,2025-11-25,3058,2743,0.75
2862,2,2025-11-29,2338,4700,0.63
2863,3,2025-09-03,5817,4087,0.67
2864,1,2025-02-16,9031,642,0.45
2865,4,2025-10-17,8408,1744,0.51
2866,1,2025-05-31,6042,4727,0.38
2867,3,2025-05-30,3682,1693,0.61
2868,3,2025-08-05,613,3144,0.34
2869,1,2025-06-09,5860,3657,0.5
2870,3,2025-08-19,636,4464,0.78
2871,3,2025-01-14,3082,990,0.47
2872,4,2025-09-28,9774,3777,0.28
2873,2,2025-03-09,3543,2058,0.63
2874,3,2025-06-02,8374,1077,0.52
2875,3,2025-05-31,1716,3805,0.31
2876,4,2025-07-31,4484,407,0.6
2877,4,2025-01-21,6791,3854,0.71
2878,3,2025-02-11,586,305,0.26
2879,3,2025-05-07,7488,3359,0.55
2880,3,2025-09-24,6142,4884,0.43
2881,4,2025-11-16,2888,2441,0.74
2882,1,2025-03-24,4617,4088,0.43
2883,2,2025-12-16,6186,3325,0.3
2884,3,2025-05-12,2547,4562,0.24
2885,1,2025-02-12,5266,2160,0.47
2886,1,2025-08-06,5694,4484,0.31
2887,1,2025-03-03,7088,493,0.73
2888,1,2025-05-12,5667,650,0.48
2889,4,2025-07-11,2874,1518,0.69
2890,4,2025-04-15,646,3581,0.45
2891,4,2025-07-28,8706,775,0.51
2892,2,2025-12-25,1599,3467,0.32
2893,4,2025-04-17,4949,1227,0.72
2894,4,2025-08-29,3970,3780,0.25
2895,1,2025-08-31,5688,2990,0.74
2896,4,2025-06-27,7992,1528,0.48
2897,4,2025-03-23,2341,4330,0.67
2898,3,2025-01-19,2374,2692,0.71
2899,4,2025-09-27,4386,4372,0.22
2900,4,2025-04-24,1449,2570,0.44
2901,4,2025-05-08,8427,918,0.73
2902,4,2025-08-10,1690,4451,0.27
2903,4,2025-12-04,4687,4918,0.55
2904,2,2025-03-05,4140,3716,0.74
2905,2,2025-10-16,8998,441,0.74
2906,2,2025-02-23,7838,4383,0.2
2907,1,2025-09-13,5371,4179,0.29
2908,1,2025-03-16,7610,4214,0.74
2909,4,2025-06-15,8410,3025,0.24
2910,4,2025-06-22,3937,3834,0.69
2911,4,2025-12-18,4470,1617,0.49
2912,1,2025-07-31,4296,4660,0.34
2913,4,2025-01-19,5730,207,0.41
2914,2,2025-12-23,9518,1772,0.33
2915,4,2025-12-12,2185,2600,0.46
2916,4,2025-11-03,6241,820,0.25
2917,2,2025-04-25,1359,2172,0.3
2918,2,2025-08-01,8785,727,0.34
2919,1,2025-07-27,3699,3879,0.36
2920,3,2025-05-15,6972,3774,0.67
2921,2,2025-03-14,5469,345,0.52
2922,2,2025-04-20,5932,4352,0.67
2923,3,2025-01-02,9035,1486,0.49
2924,3,2025-03-02,5469,3900,0.56
2925,2,2025-05-07,1354,880,0.78
2926,2,2025-08-22,6650,3995,0.41
2927,3,2025-04-27,6773,1883,0.35
2928,1,2025-01-12,1669,1845,0.39
2929,4,2025-12-15,9548,3933,0.75
2930,4,2025-07-23,1366,4527,0.68
2931,1,2025-05-05,1311,1869,0.68
2932,4,2025-06-11,1618,1977,0.4
2933,3,2025-10-13,9528,1042,0.46
2934,3,2025-07-15,4437,4655,0.36
2935,3,2025-07-31,3158,4004,0.28
2936,3,2025-02-06,7674,3032,0.66
2937,4,2025-02-11,2677,476,0.25
2938,2,2025-02-20,3251,1829,0.78
2939,2,2025-06-26,9883,3322,0.52
2940,3,2025-12-26,6717,3619,0.22
2941,1,2025-06-08,6158,2958,0.52
2942,4,2025-07-02,2050,868,0.41
2943,1,2025-08-31,5807,3183,0.42
2944,1,2025-03-27,1415,619,0.45
2945,1,2025-07-01,7436,4161,0.49
2946,2,2025-02-06,2219,1738,0.78
2947,1,2025-12-10,9307,2439,0.64
2948,2,2025-03-29,1063,399,0.74
2949,4,2025-08-27,4333,4247,0.52
2950,2,2025-05-28,2368,309,0.56
2951,4,2025-01-25,9139,3910,0.3
2952,1,2025-03-10,2130,3340,0.32
2953,1,2025-01-12,2304,3739,0.4
2954,4,2025-03-27,1187,455,0.36
2955,4,2025-09-27,2167,2875,0.32
2956,4,2025-01-24,1022,367,0.57
2957,3,2025-04-14,7872,858,0.49
2958,1,2025-09-26,662,630,0.6
2959,3,2025-07-16,6477,316,0.59
2960,1,2025-03-27,7891,4533,0.55
2961,1,2025-01-30,5822,1733,0.55
2962,3,2025-10-18,4184,1273,0.41
2963,3,2025-09-18,3724,2310,0.57
2964,2,2025-10-02,1872,1617,0.61
2965,2,2025-12-27,2810,2911,0.51
2966,2,2025-08-26,771,1986,0.44
2967,1,2025-08-30,2713,1344,0.79
2968,4,2025-03-09,740,2291,0.69
2969,4,2025-01-29,4819,2642,0.5
2970,2,2025-12-24,8913,1034,0.27
2971,1,2025-05-17,9614,309,0.68
2972,4,2025-05-30,6739,4136,0.52
2973,3,2025-09-16,3745,2577,0.58
2974,2,2025-08-28,6244,3968,0.51
2975,2,2025-05-11,1145,771,0.61
2976,1,2025-09-20,3740,3466,0.72
2977,2,2025-06-13,3982,4138,0.62
2978,3,2025-12-18,7407,379,0.39
2979,2,2025-08-28,6628,998,0.74
2980,1,2025-06-11,4371,4120,0.53
2981,3,2025-07-02,7889,2124,0.45
2982,2,2025-07-04,4450,305,0.35
2983,2,2025-05-23,561,1582,0.46
2984,2,2025-09-26,2603,3488,0.73
2985,2,2025-05-14,2711,4439,0.48
2986,2,2025-09-27,5454,315,0.21
2987,4,2025-07-14,1831,771,0.2
2988,2,2025-03-14,4384,2366,0.79
2989,4,2025-07-03,7348,4032,0.71
2990,3,2025-02-10,6723,2449,0.74
2991,3,2025-02-23,9084,949,0.66
2992,4,2025-11-28,3955,508,0.33
2993,2,2025-03-18,5281,2642,0.3
2994,2,2025-11-06,3973,4663,0.38
2995,2,2025-09-10,2593,964,0.66
2996,2,2025-12-11,1504,612,0.37
2997,2,2025-02-15,5920,3275,0.2
2998,1,2025-10-25,3756,214,0.55
2999,4,2025-02-05,3492,416,0.3
3000,4,2025-07-01,3009,611,0.21
3001,2,2025-07-17,6352,3418,0.56
3002,1,2025-04-13,7582,257,0.46
3003,2,2025-09-07,2418,2376,0.35
3004,4,2025-08-08,5442,2092,0.5
3005,2,2025-12-27,6243,2067,0.79
3006,4,2025-10-24,8495,3588,0.34
3007,1,2025-03-05,8530,3328,0.66
3008,2,2025-07-17,2747,3951,0.59
3009,4,2025-06-16,8459,2319,0.53
3010,1,2025-09-03,9972,975,0.36
3011,1,2025-09-03,8674,3169,0.67
3012,3,2025-11-28,5567,2233,0.24
3013,3,2025-12-16,2165,2121,0.55
3014,4,2025-01-07,9691,2728,0.3
3015,3,2025-08-29,3811,3984,0.26
3016,3,2025-09-26,9276,2509,0.21
3017,3,2025-06-03,4133,4310,0.2
3018,3,2025-10-15,1630,1444,0.66
3019,1,2025-08-06,1985,3510,0.36
3020,3,2025-01-01,2022,3213,0.41
3021,4,2025-08-19,9353,4107,0.7
3022,2,2025-10-22,2483,4441,0.48
3023,2,2025-02-19,6514,534,0.64
3024,3,2025-10-07,4296,3171,0.57
3025,1,2025-10-22,1632,3573,0.55
3026,1,2025-05-27,9540,768,0.34
3027,4,2025-09-17,6792,1398,0.29
3028,3,2025-05-23,3508,3712,0.4
3029,4,2025-10-29,6479,4222,0.59
3030,2,2025-09-04,6037,3020,0.71
3031,4,2025-10-24,8059,2498,0.77
3032,3,2025-05-11,3542,4027,0.23
3033,3,2025-03-09,4848,2479,0.43
3034,4,2025-09-07,5666,2055,0.44
3035,4,2025-01-03,8698,2550,0.77
3036,4,2025-01-16,544,3658,0.63
3037,4,2025-07-26,577,719,0.61
3038,4,2025-12-15,3014,4355,0.47
3039,1,2025-12-19,7831,732,0.26
3040,4,2025-08-01,8834,634,0.73
3041,2,2025-09-22,2874,3123,0.6
3042,4,2025-03-17,8854,331,0.24
3043,1,2025-08-07,9103,2663,0.52
3044,3,2025-06-15,5889,2347,0.24
3045,1,2025-09-29,5043,1629,0.78
3046,4,2025-11-30,7454,874,0.35
3047,2,2025-10-30,8266,1498,0.65
3048,3,2025-10-18,1768,4774,0.45
3049,4,2025-04-10,2851,1935,0.68
3050,4,2025-04-27,5793,3722,0.63
3051,4,2025-01-02,6576,4990,0.37
3052,4,2025-09-07,7871,4763,0.48
3053,3,2025-07-12,7785,1100,0.74
3054,1,2025-04-07,8387,1272,0.37
3055,1,2025-04-03,7768,348,0.76
3056,2,2025-09-10,8336,4601,0.7
3057,3,2025-05-17,3002,3573,0.66
3058,4,2025-09-13,3188,3357,0.65
3059,1,2025-09-02,7330,737,0.4
3060,2,2025-06-09,5554,588,0.49
3061,4,2025-10-23,1252,1642,0.77
3062,2,2024-12-31,973,4145,0.38
3063,3,2025-01-01,7195,1687,0.64
3064,3,2025-11-15,4529,1371,0.37
3065,1,2025-10-25,4434,797,0.37
3066,1,2025-08-14,3275,870,0.69
3067,2,2025-07-08,4681,3000,0.64
3068,1,2025-08-24,4089,2706,0.33
3069,2,2025-07-07,1498,663,0.52
3070,4,2025-01-20,2579,492,0.41
3071,1,2025-09-23,4615,813,0.42
3072,3,2025-02-16,2743,4651,0.31
3073,3,2025-10-14,8973,2222,0.41
3074,2,2025-05-18,1494,3634,0.21
3075,4,2025-02-02,1717,2453,0.56
3076,4,2025-06-11,5275,1369,0.34
3077,1,2025-04-22,1262,2121,0.67
3078,2,2025-07-24,3337,1692,0.34
3079,1,2025-05-09,7988,1444,0.66
3080,1,2025-01-19,2224,3951,0.24
3081,3,2025-10-08,5215,2774,0.72
3082,4,2025-12-24,893,974,0.3
3083,4,2025-10-30,8387,1592,0.7
3084,3,2025-12-22,3062,3843,0.67
3085,3,2025-09-21,1989,3078,0.3
3086,1,2025-02-22,8525,1205,0.48
3087,4,2025-09-28,6152,3494,0.62
3088,1,2025-06-25,7177,2172,0.45
3089,4,2025-08-13,6822,2969,0.59
3090,3,2025-07-18,6654,4909,0.43
3091,4,2025-10-10,8983,3069,0.34
3092,4,2025-07-25,3288,4776,0.58
3093,1,2025-04-04,8202,825,0.69
3094,1,2025-01-09,3804,3565,0.34
3095,3,2025-09-24,2420,2104,0.35
3096,1,2025-11-13,2816,4206,0.65
3097,4,2025-08-06,5743,2736,0.49
3098,2,2025-03-13,9785,360,0.37
3099,4,2025-02-23,1965,348,0.34
3100,2,2025-09-06,8277,1147,0.44
3101,3,2025-12-30,3134,3991,0.44
3102,1,2025-05-25,4716,2514,0.71
3103,2,2025-12-15,5747,4141,0.46
3104,1,2025-08-04,701,3339,0.55
3105,2,2025-06-13,863,557,0.41
3106,2,2025-03-20,7286,1960,0.41
3107,4,2025-08-09,1127,4766,0.5
3108,3,2025-11-06,7761,2716,0.36
3109,3,2025-11-22,4489,4517,0.76
3110,2,2025-07-22,9363,1682,0.63
3111,3,2025-07-08,2869,3414,0.34
3112,2,2025-08-27,9271,683,0.79
3113,4,2025-11-09,8615,4122,0.57
3114,1,2025-08-08,3921,4576,0.62
3115,1,2025-12-25,6998,1967,0.26
3116,3,2025-02-28,6265,428,0.48
3117,4,2025-10-28,4681,238,0.6
3118,4,2025-04-15,8159,1124,0.72
3119,4,2025-02-28,1472,4142,0.76
3120,2,2025-09-06,9615,1397,0.68
3121,1,2025-02-26,3477,636,0.23
3122,1,2025-11-01,5068,4505,0.56
3123,1,2025-01-13,6756,4744,0.41
3124,1,2025-03-12,8882,2489,0.48
3125,2,2025-02-19,9034,2000,0.6
3126,3,2025-06-13,682,3652,0.58
3127,1,2025-02-20,7501,490,0.33
3128,2,2025-04-08,3043,1409,0.61
3129,2,2025-03-23,3216,1696,0.34
3130,2,2025-05-10,5690,2869,0.61
3131,2,2025-05-06,1108,2929,0.57
3132,3,2025-12-16,1559,4653,0.71
3133,4,2025-10-14,1258,3552,0.57
3134,3,2025-05-19,8631,3527,0.49
3135,4,2025-03-26,8764,4062,0.27
3136,1,2025-04-12,4664,4317,0.33
3137,4,2025-10-24,524,522,0.44
3138,4,2025-09-13,2630,2941,0.46
3139,4,2025-07-02,7698,2740,0.5
3140,2,2025-06-08,8124,349,0.46
3141,1,2025-03-15,8598,3132,0.2
3142,2,2025-04-06,1759,2647,0.59
3143,3,2025-09-17,9647,4630,0.2
3144,3,2025-09-17,1648,3093,0.78
3145,1,2025-12-25,6404,4565,0.33
3146,2,2025-07-29,9377,2828,0.59
3147,3,2025-09-27,5913,2889,0.44
3148,3,2025-11-28,7733,4465,0.38
3149,4,2025-06-14,961,1003,0.66
3150,2,2025-09-26,6381,4114,0.61
3151,1,2025-01-06,6798,3108,0.62
3152,2,2025-02-03,6498,1424,0.36
3153,4,2025-03-02,3615,3702,0.23
3154,2,2025-07-16,9883,4965,0.21
3155,1,2025-11-25,4461,4896,0.68
3156,1,2025-01-03,8838,2583,0.34
3157,2,2025-08-09,5538,3165,0.5
3158,3,2025-09-02,5611,1699,0.39
3159,3,2025-02-11,1736,1491,0.76
3160,4,2025-03-07,5969,1366,0.55
3161,2,2025-02-11,8712,1514,0.26
3162,1,2025-05-22,3026,4612,0.43
3163,3,2025-10-22,2115,551,0.22
3164,4,2025-09-07,6008,465,0.25
3165,2,2025-02-06,6270,3980,0.21
3166,3,2025-08-06,1885,2325,0.51
3167,2,2025-08-10,3931,349,0.31
3168,3,2025-02-19,5812,4331,0.51
3169,3,2025-07-17,7770,1911,0.56
3170,2,2025-02-23,8500,2391,0.3
3171,4,2025-12-27,9405,3140,0.41
3172,2,2025-01-25,6943,1489,0.66
3173,3,2025-03-05,2293,2377,0.66
3174,2,2025-07-21,4067,4882,0.69
3175,3,2025-06-05,2493,4008,0.79
3176,1,2025-05-03,1508,2225,0.46
3177,4,2025-02-17,9629,4325,0.56
3178,2,2025-05-02,3674,3385,0.33
3179,1,2025-11-11,6153,1700,0.48
3180,4,2025-09-19,8169,2517,0.63
3181,1,2025-10-29,9208,2664,0.37
3182,4,2025-04-01,9999,338,0.41
3183,1,2025-03-28,5155,2570,0.23
3184,1,2025-11-29,3251,3002,0.68
3185,4,2025-04-13,2999,2854,0.72
3186,2,2025-11-04,3969,382,0.31
3187,1,2025-09-03,7917,2214,0.76
3188,3,2025-07-29,1190,3193,0.58
3189,2,2025-01-13,4641,201,0.68
3190,1,2025-05-31,5052,3969,0.53
3191,3,2025-01-24,1496,3610,0.76
3192,2,2025-09-20,8683,765,0.57
3193,4,2025-07-03,8786,2817,0.24
3194,2,2025-01-01,1640,2566,0.44
3195,3,2025-03-30,2227,4819,0.69
3196,2,2025-10-03,3232,381,0.67
3197,4,2025-11-26,6283,1597,0.61
3198,1,2025-11-20,1794,3785,0.49
3199,4,2025-03-17,5639,371,0.71
3200,3,2025-05-06,1019,293,0.72
3201,4,2025-09-28,2800,2841,0.69
3202,1,2025-11-22,7899,4242,0.4
3203,1,2025-05-06,5118,4676,0.59
3204,1,2025-02-26,3414,1831,0.71
3205,2,2025-06-04,780,2724,0.58
3206,4,2025-12-21,8103,355,0.45
3207,1,2025-06-30,8577,3314,0.74
3208,2,2025-05-03,3870,4931,0.71
3209,2,2025-11-24,2064,1507,0.64
3210,3,2025-03-02,8749,1500,0.28
3211,1,2025-04-11,9280,3877,0.67
3212,1,2025-05-23,3054,2584,0.61
3213,3,2025-07-07,1655,3442,0.56
3214,4,2025-11-18,4025,4201,0.21
3215,3,2025-12-15,9367,2506,0.56
3216,3,2025-09-06,2496,2802,0.63
3217,2,2025-02-13,7961,2586,0.35
3218,2,2025-02-23,2397,4808,0.26
3219,4,2025-07-03,5045,2780,0.55
3220,1,2025-06-03,2705,648,0.55
3221,3,2025-10-24,8604,2939,0.5
3222,4,2025-11-30,7859,1486,0.41
3223,2,2025-09-24,4097,376,0.29
3224,4,2025-03-25,3542,1367,0.21
3225,2,2025-04-13,5129,2958,0.67
3226,1,2025-09-16,4600,4893,0.48
3227,3,2025-05-16,5722,1426,0.7
3228,2,2025-10-17,6680,3284,0.25
3229,1,2025-09-14,9510,1473,0.27
3230,4,2025-10-03,622,2817,0.68
3231,1,2025-01-20,2600,3247,0.68
3232,3,2025-11-27,4468,584,0.73
3233,4,2025-10-03,5368,1675,0.67
3234,4,2025-08-04,8662,4225,0.21
3235,1,2025-09-10,5277,2967,0.43
3236,1,2025-07-01,6387,2907,0.28
3237,3,2025-10-13,2303,3471,0.54
3238,1,2025-03-06,6344,4173,0.41
3239,3,2025-11-02,9806,325,0.35
3240,3,2025-03-11,1304,3761,0.39
3241,4,2025-04-05,2900,1402,0.38
3242,4,2025-05-26,7105,804,0.76
3243,1,2025-04-04,7775,670,0.71
3244,4,2025-08-15,9581,303,0.21
3245,1,2025-03-24,1146,1452,0.72
3246,2,2025-11-02,6620,3228,0.46
3247,4,2025-05-08,5693,1720,0.27
3248,4,2025-09-21,6520,1488,0.58
